symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
RELI,2019-04-25 00:00:00+00:00,0.1426,0.1426,0.1386,0.1426,28332,183.33369,183.33369,178.19109,183.33369,22,0.0,1.0
RELI,2019-04-26 00:00:00+00:00,0.147,0.1499,0.118,0.118,191741,188.99055,192.718935,151.7067,151.7067,149,0.0,1.0
RELI,2019-04-29 00:00:00+00:00,0.169,0.169,0.134,0.138,637404,217.27485,217.27485,172.2771,177.4197,495,0.0,1.0
RELI,2019-04-30 00:00:00+00:00,0.17571,0.179,0.16,0.167,124935,225.9015615,230.13135,205.704,214.70355,97,0.0,1.0
RELI,2019-05-01 00:00:00+00:00,0.1749,0.177,0.137025,0.177,171135,224.860185,227.56005,176.16619125,227.56005,133,0.0,1.0
RELI,2019-05-02 00:00:00+00:00,0.153,0.1549,0.1386,0.14167,108617,196.70445,199.147185,178.19109,182.1380355,84,0.0,1.0
RELI,2019-05-03 00:00:00+00:00,0.132,0.155,0.125,0.149,146761,169.7058,199.27575,160.70625,191.56185,114,0.0,1.0
RELI,2019-05-06 00:00:00+00:00,0.1507,0.1534,0.1507,0.1534,7700,193.747455,197.21871,193.747455,197.21871,5,0.0,1.0
RELI,2019-05-07 00:00:00+00:00,0.15,0.1515,0.132,0.14125,53545,192.8475,194.775975,169.7058,181.5980625,41,0.0,1.0
RELI,2019-05-08 00:00:00+00:00,0.16,0.168405,0.135,0.15,136271,205.704,216.50988825,173.56275,192.8475,105,0.0,1.0
RELI,2019-05-09 00:00:00+00:00,0.1599,0.1662,0.14,0.1662,79617,205.575435,213.67503,179.991,213.67503,61,0.0,1.0
RELI,2019-05-10 00:00:00+00:00,0.149,0.186,0.131,0.186,18259,191.56185,239.1309,168.42015,239.1309,14,0.0,1.0
RELI,2019-05-13 00:00:00+00:00,0.1475,0.15,0.12,0.1307,303149,189.633375,192.8475,154.278,168.034455,235,0.0,1.0
RELI,2019-05-14 00:00:00+00:00,0.14,0.182,0.13,0.182,247795,179.991,233.9883,167.1345,233.9883,192,0.0,1.0
RELI,2019-05-15 00:00:00+00:00,0.1274,0.1398,0.121,0.1301,85324,163.79181,179.73387,155.56365,167.263065,66,0.0,1.0
RELI,2019-05-16 00:00:00+00:00,0.1475,0.155,0.135,0.155,44106,189.633375,199.27575,173.56275,199.27575,34,0.0,1.0
RELI,2019-05-17 00:00:00+00:00,0.135,0.1475,0.121,0.1475,223864,173.56275,189.633375,155.56365,189.633375,174,0.0,1.0
RELI,2019-05-20 00:00:00+00:00,0.144,0.144,0.127,0.127,19050,185.1336,185.1336,163.27755,163.27755,14,0.0,1.0
RELI,2019-05-21 00:00:00+00:00,0.1389,0.145,0.1202,0.145,132084,178.576785,186.41925,154.53513,186.41925,102,0.0,1.0
RELI,2019-05-22 00:00:00+00:00,0.1321,0.1394,0.1201,0.1394,74000,169.834365,179.21961,154.406565,179.21961,57,0.0,1.0
RELI,2019-05-23 00:00:00+00:00,0.144,0.144,0.12374,0.1325,62206,185.1336,185.1336,159.086331,170.348625,48,0.0,1.0
RELI,2019-05-24 00:00:00+00:00,0.14,0.144,0.13,0.144,72400,179.991,185.1336,167.1345,185.1336,56,0.0,1.0
RELI,2019-05-28 00:00:00+00:00,0.1439,0.145,0.13,0.145,32800,185.005035,186.41925,167.1345,186.41925,25,0.0,1.0
RELI,2019-05-29 00:00:00+00:00,0.1426,0.1426,0.129,0.1426,1597,183.33369,183.33369,165.84885,183.33369,1,0.0,1.0
RELI,2019-05-30 00:00:00+00:00,0.14,0.14,0.129,0.129,170510,179.991,179.991,165.84885,165.84885,132,0.0,1.0
RELI,2019-05-31 00:00:00+00:00,0.1397,0.144,0.1235,0.144,41511,179.605305,185.1336,158.777775,185.1336,32,0.0,1.0
RELI,2019-06-03 00:00:00+00:00,0.139405,0.143,0.13,0.143,59600,179.22603825,183.84795,167.1345,183.84795,46,0.0,1.0
RELI,2019-06-04 00:00:00+00:00,0.1379,0.1385,0.13,0.137728,18872,177.291135,178.062525,167.1345,177.0700032,14,0.0,1.0
RELI,2019-06-05 00:00:00+00:00,0.133188,0.138,0.12,0.138,230348,171.2331522,177.4197,154.278,177.4197,179,0.0,1.0
RELI,2019-06-06 00:00:00+00:00,0.135,0.135,0.1259,0.13,32000,173.56275,173.56275,161.863335,167.1345,24,0.0,1.0
RELI,2019-06-07 00:00:00+00:00,0.143,0.143,0.135,0.135,40953,183.84795,183.84795,173.56275,173.56275,31,0.0,1.0
RELI,2019-06-10 00:00:00+00:00,0.14,0.143,0.135,0.143,85174,179.991,183.84795,173.56275,183.84795,66,0.0,1.0
RELI,2019-06-11 00:00:00+00:00,0.1429,0.1429,0.12955,0.12955,100144,183.719385,183.719385,166.5559575,166.5559575,77,0.0,1.0
RELI,2019-06-12 00:00:00+00:00,0.15,0.154,0.14,0.1449,226214,192.8475,197.9901,179.991,186.290685,175,0.0,1.0
RELI,2019-06-13 00:00:00+00:00,0.14925,0.155,0.132,0.147,241014,191.8832625,199.27575,169.7058,188.99055,187,0.0,1.0
RELI,2019-06-14 00:00:00+00:00,0.13775,0.15,0.13775,0.15,117343,177.0982875,192.8475,177.0982875,192.8475,91,0.0,1.0
RELI,2019-06-17 00:00:00+00:00,0.1256,0.1374,0.1256,0.132624,86950,161.47764,176.64831,161.47764,170.5080456,67,0.0,1.0
RELI,2019-06-18 00:00:00+00:00,0.1259,0.1369,0.1257,0.1257,78414,161.863335,176.005485,161.606205,161.606205,60,0.0,1.0
RELI,2019-06-19 00:00:00+00:00,0.13,0.1349,0.1211,0.1259,184604,167.1345,173.434185,155.692215,161.863335,143,0.0,1.0
RELI,2019-06-20 00:00:00+00:00,0.124,0.1255,0.1026,0.121,172634,159.4206,161.349075,131.90769,155.56365,134,0.0,1.0
RELI,2019-06-21 00:00:00+00:00,0.135,0.1368,0.1,0.122,453882,173.56275,175.87692,128.565,156.8493,353,0.0,1.0
RELI,2019-06-24 00:00:00+00:00,0.1383,0.1398,0.125,0.136,109600,177.805395,179.73387,160.70625,174.8484,85,0.0,1.0
RELI,2019-06-25 00:00:00+00:00,0.135,0.135,0.135,0.135,7000,173.56275,173.56275,173.56275,173.56275,5,0.0,1.0
RELI,2019-06-26 00:00:00+00:00,0.13407,0.135,0.1225,0.133676,6240,172.3670955,173.56275,157.492125,171.8605494,4,0.0,1.0
RELI,2019-06-27 00:00:00+00:00,0.133,0.133,0.125,0.133,50366,170.99145,170.99145,160.70625,170.99145,39,0.0,1.0
RELI,2019-06-28 00:00:00+00:00,0.1313,0.1313,0.1313,0.1313,11452,168.805845,168.805845,168.805845,168.805845,8,0.0,1.0
RELI,2019-07-01 00:00:00+00:00,0.125,0.125,0.125,0.125,8500,160.70625,160.70625,160.70625,160.70625,6,0.0,1.0
RELI,2019-07-02 00:00:00+00:00,0.1313,0.1313,0.125,0.125,3240,168.805845,168.805845,160.70625,160.70625,2,0.0,1.0
RELI,2019-07-03 00:00:00+00:00,0.14,0.14,0.125,0.1313,80192,179.991,179.991,160.70625,168.805845,62,0.0,1.0
RELI,2019-07-05 00:00:00+00:00,0.1245,0.1406,0.1245,0.1406,7500,160.063425,180.76239,160.063425,180.76239,5,0.0,1.0
RELI,2019-07-08 00:00:00+00:00,0.122,0.14,0.1198,0.1395,149017,156.8493,179.991,154.02087,179.348175,115,0.0,1.0
RELI,2019-07-09 00:00:00+00:00,0.14,0.14,0.125,0.125,15313,179.991,179.991,160.70625,160.70625,11,0.0,1.0
RELI,2019-07-10 00:00:00+00:00,0.1399,0.155,0.13,0.14,533376,179.862435,199.27575,167.1345,179.991,414,0.0,1.0
RELI,2019-07-11 00:00:00+00:00,0.1622,0.175,0.135,0.135,331360,208.53243,224.98875,173.56275,173.56275,257,0.0,1.0
RELI,2019-07-12 00:00:00+00:00,0.16495,0.1674,0.14,0.152,323853,212.0679675,215.21781,179.991,195.4188,251,0.0,1.0
RELI,2019-07-15 00:00:00+00:00,0.16645,0.16645,0.16645,0.16645,500,213.9964425,213.9964425,213.9964425,213.9964425,0,0.0,1.0
RELI,2019-07-16 00:00:00+00:00,0.16148,0.1635,0.16,0.1635,23340,207.606762,210.203775,205.704,210.203775,18,0.0,1.0
RELI,2019-07-17 00:00:00+00:00,0.17,0.171528,0.15,0.16245,31752,218.5605,220.5249732,192.8475,208.8538425,24,0.0,1.0
RELI,2019-07-18 00:00:00+00:00,0.19,0.19,0.1692,0.17,221725,244.2735,244.2735,217.53198,218.5605,172,0.0,1.0
RELI,2019-07-19 00:00:00+00:00,0.173,0.1949,0.163083,0.19,102109,222.41745,250.573185,209.66765895,244.2735,79,0.0,1.0
RELI,2019-07-22 00:00:00+00:00,0.17,0.18,0.165,0.18,21400,218.5605,231.417,212.13225,231.417,16,0.0,1.0
RELI,2019-07-23 00:00:00+00:00,0.17,0.17,0.1553,0.1601,14400,218.5605,218.5605,199.661445,205.832565,11,0.0,1.0
RELI,2019-07-24 00:00:00+00:00,0.1663,0.177,0.156,0.16,163686,213.803595,227.56005,200.5614,205.704,127,0.0,1.0
RELI,2019-07-25 00:00:00+00:00,0.175,0.175,0.175,0.175,100,224.98875,224.98875,224.98875,224.98875,0,0.0,1.0
RELI,2019-07-26 00:00:00+00:00,0.167375,0.16925,0.156,0.163,124506,215.18566875,217.5962625,200.5614,209.56095,96,0.0,1.0
RELI,2019-07-29 00:00:00+00:00,0.1725,0.1725,0.1725,0.1725,7661,221.774625,221.774625,221.774625,221.774625,5,0.0,1.0
RELI,2019-07-30 00:00:00+00:00,0.1558,0.1698,0.1558,0.15745,24300,200.30427,218.30337,200.30427,202.4255925,18,0.0,1.0
RELI,2019-07-31 00:00:00+00:00,0.165,0.1749,0.1554,0.1554,39952,212.13225,224.860185,199.79001,199.79001,31,0.0,1.0
RELI,2019-08-01 00:00:00+00:00,0.1399,0.163,0.1251,0.1558,191620,179.862435,209.56095,160.834815,200.30427,149,0.0,1.0
RELI,2019-08-02 00:00:00+00:00,0.1599,0.1637,0.152055,0.1612,55690,205.575435,210.460905,195.48951075,207.24678,43,0.0,1.0
RELI,2019-08-05 00:00:00+00:00,0.162,0.162,0.16125,0.16125,27685,208.2753,208.2753,207.3110625,207.3110625,21,0.0,1.0
RELI,2019-08-06 00:00:00+00:00,0.1545,0.16385,0.1545,0.16385,27646,198.632925,210.6537525,198.632925,210.6537525,21,0.0,1.0
RELI,2019-08-07 00:00:00+00:00,0.163,0.163,0.163,0.163,200,209.56095,209.56095,209.56095,209.56095,0,0.0,1.0
RELI,2019-08-08 00:00:00+00:00,0.15,0.15,0.13,0.15,27961,192.8475,192.8475,167.1345,192.8475,21,0.0,1.0
RELI,2019-08-09 00:00:00+00:00,0.1678,0.1678,0.13468,0.164,81200,215.73207,215.73207,173.151342,210.8466,63,0.0,1.0
RELI,2019-08-12 00:00:00+00:00,0.148,0.1678,0.1391,0.1678,19450,190.2762,215.73207,178.833915,215.73207,15,0.0,1.0
RELI,2019-08-13 00:00:00+00:00,0.131,0.148,0.131,0.148,24375,168.42015,190.2762,168.42015,190.2762,18,0.0,1.0
RELI,2019-08-14 00:00:00+00:00,0.15625,0.15625,0.1365,0.14696,126340,200.8828125,200.8828125,175.491225,188.939124,98,0.0,1.0
RELI,2019-08-15 00:00:00+00:00,0.165,0.165,0.14,0.14,32000,212.13225,212.13225,179.991,179.991,24,0.0,1.0
RELI,2019-08-16 00:00:00+00:00,0.162588,0.162588,0.1383,0.14,22100,209.0312622,209.0312622,177.805395,179.991,17,0.0,1.0
RELI,2019-08-19 00:00:00+00:00,0.159,0.163708,0.1405,0.161175,92358,204.41835,210.4711902,180.633825,207.21463875,71,0.0,1.0
RELI,2019-08-20 00:00:00+00:00,0.1729,0.173,0.1499,0.1499,236252,222.288885,222.41745,192.718935,192.718935,183,0.0,1.0
RELI,2019-08-21 00:00:00+00:00,0.16,0.1729,0.156,0.1729,57644,205.704,222.288885,200.5614,222.288885,44,0.0,1.0
RELI,2019-08-22 00:00:00+00:00,0.16109,0.171,0.1501,0.1501,29963,207.1053585,219.84615,192.976065,192.976065,23,0.0,1.0
RELI,2019-08-23 00:00:00+00:00,0.1501,0.1729,0.1501,0.1729,25600,192.976065,222.288885,192.976065,222.288885,19,0.0,1.0
RELI,2019-08-26 00:00:00+00:00,0.175,0.18,0.165,0.18,558991,224.98875,231.417,212.13225,231.417,434,0.0,1.0
RELI,2019-08-27 00:00:00+00:00,0.1583,0.17,0.1583,0.16,135875,203.518395,218.5605,203.518395,205.704,105,0.0,1.0
RELI,2019-08-28 00:00:00+00:00,0.16,0.16,0.155,0.16,87833,205.704,205.704,199.27575,205.704,68,0.0,1.0
RELI,2019-08-29 00:00:00+00:00,0.165,0.165,0.15,0.151,133347,212.13225,212.13225,192.8475,194.13315,103,0.0,1.0
RELI,2019-08-30 00:00:00+00:00,0.1738,0.175,0.165,0.165,55792,223.44597,224.98875,212.13225,212.13225,43,0.0,1.0
RELI,2019-09-03 00:00:00+00:00,0.1607,0.185,0.1607,0.175,126375,206.603955,237.84525,206.603955,224.98875,98,0.0,1.0
RELI,2019-09-04 00:00:00+00:00,0.17,0.195,0.1672,0.1775,261699,218.5605,250.70175,214.96068,228.202875,203,0.0,1.0
RELI,2019-09-05 00:00:00+00:00,0.17255,0.187,0.1672,0.17,199684,221.8389075,240.41655,214.96068,218.5605,155,0.0,1.0
RELI,2019-09-06 00:00:00+00:00,0.1848,0.1849,0.1696,0.17075,114691,237.58812,237.716685,218.04624,219.5247375,89,0.0,1.0
RELI,2019-09-09 00:00:00+00:00,0.1999,0.1999,0.171,0.1799,102389,257.001435,257.001435,219.84615,231.288435,79,0.0,1.0
RELI,2019-09-10 00:00:00+00:00,0.1723,0.1999,0.1723,0.195,370411,221.517495,257.001435,221.517495,250.70175,288,0.0,1.0
RELI,2019-09-11 00:00:00+00:00,0.18,0.192,0.17115,0.17115,24872,231.417,246.8448,220.0389975,220.0389975,19,0.0,1.0
RELI,2019-09-12 00:00:00+00:00,0.205,0.218,0.18,0.18,579686,263.55825,280.2717,231.417,231.417,450,0.0,1.0
RELI,2019-09-13 00:00:00+00:00,0.1851,0.217,0.183729,0.217,305939,237.973815,278.98605,236.21118885,278.98605,237,0.0,1.0
RELI,2019-09-16 00:00:00+00:00,0.1885,0.1999,0.1852,0.1852,106276,242.345025,257.001435,238.10238,238.10238,82,0.0,1.0
RELI,2019-09-17 00:00:00+00:00,0.22,0.22,0.19,0.1998,39418,282.843,282.843,244.2735,256.87287,30,0.0,1.0
RELI,2019-09-18 00:00:00+00:00,0.1925,0.20235,0.18,0.18,74920,247.487625,260.1512775,231.417,231.417,58,0.0,1.0
RELI,2019-09-19 00:00:00+00:00,0.19,0.1998,0.1813,0.1902,43129,244.2735,256.87287,233.088345,244.53063,33,0.0,1.0
RELI,2019-09-20 00:00:00+00:00,0.188125,0.2247,0.1827,0.2247,57317,241.86290625,288.885555,234.888255,288.885555,44,0.0,1.0
RELI,2019-09-23 00:00:00+00:00,0.185055,0.1925,0.18,0.18,185874,237.91596075,247.487625,231.417,231.417,144,0.0,1.0
RELI,2019-09-24 00:00:00+00:00,0.1725,0.188192,0.1725,0.183,147572,221.774625,241.9490448,221.774625,235.27395,114,0.0,1.0
RELI,2019-09-25 00:00:00+00:00,0.2,0.2,0.1749,0.1749,148154,257.13,257.13,224.860185,224.860185,115,0.0,1.0
RELI,2019-09-26 00:00:00+00:00,0.1851,0.1915,0.185,0.1915,50394,237.973815,246.201975,237.84525,246.201975,39,0.0,1.0
RELI,2019-09-27 00:00:00+00:00,0.1847,0.19,0.174,0.19,81883,237.459555,244.2735,223.7031,244.2735,63,0.0,1.0
RELI,2019-09-30 00:00:00+00:00,0.17615,0.1965,0.1723,0.1723,49019,226.4672475,252.630225,221.517495,221.517495,38,0.0,1.0
RELI,2019-10-01 00:00:00+00:00,0.195,0.1965,0.18,0.18276,127217,250.70175,252.630225,231.417,234.965394,98,0.0,1.0
RELI,2019-10-02 00:00:00+00:00,0.2,0.2244,0.17505,0.17505,286869,257.13,288.49986,225.0530325,225.0530325,223,0.0,1.0
RELI,2019-10-03 00:00:00+00:00,0.2032,0.2219,0.19005,0.19005,22990,261.24408,285.285735,244.3377825,244.3377825,17,0.0,1.0
RELI,2019-10-04 00:00:00+00:00,0.187688,0.2069,0.186602,0.2001,238807,241.3010772,266.000985,239.9048613,257.258565,185,0.0,1.0
RELI,2019-10-07 00:00:00+00:00,0.2,0.218308,0.2,0.2,22523,257.13,280.6676802,257.13,257.13,17,0.0,1.0
RELI,2019-10-08 00:00:00+00:00,0.2112,0.214,0.1911,0.214,44946,271.52928,275.1291,245.687715,275.1291,34,0.0,1.0
RELI,2019-10-09 00:00:00+00:00,0.198,0.214,0.19,0.214,37760,254.5587,275.1291,244.2735,275.1291,29,0.0,1.0
RELI,2019-10-10 00:00:00+00:00,0.2,0.205,0.1875,0.19475,39401,257.13,263.55825,241.059375,250.3803375,30,0.0,1.0
RELI,2019-10-11 00:00:00+00:00,0.2175,0.2175,0.191,0.1999,62247,279.628875,279.628875,245.55915,257.001435,48,0.0,1.0
RELI,2019-10-14 00:00:00+00:00,0.2161,0.2175,0.212075,0.2175,59881,277.828965,279.628875,272.65422375,279.628875,46,0.0,1.0
RELI,2019-10-15 00:00:00+00:00,0.2242,0.2242,0.215,0.215,24020,288.24273,288.24273,276.41475,276.41475,18,0.0,1.0
RELI,2019-10-16 00:00:00+00:00,0.21896,0.2242,0.216675,0.2242,16528,281.505924,288.24273,278.56821375,288.24273,12,0.0,1.0
RELI,2019-10-17 00:00:00+00:00,0.22,0.22,0.21,0.22,78555,282.843,282.843,269.9865,282.843,61,0.0,1.0
RELI,2019-10-18 00:00:00+00:00,0.2244,0.2244,0.21,0.2244,30548,288.49986,288.49986,269.9865,288.49986,23,0.0,1.0
RELI,2019-10-21 00:00:00+00:00,0.217425,0.2247,0.21,0.2247,8936,279.53245125,288.885555,269.9865,288.885555,6,0.0,1.0
RELI,2019-10-22 00:00:00+00:00,0.2499,0.26,0.19,0.2199,384107,321.283935,334.269,244.2735,282.714435,298,0.0,1.0
RELI,2019-10-23 00:00:00+00:00,0.244508,0.2575,0.235,0.2575,9360,314.3517102,331.054875,302.12775,331.054875,7,0.0,1.0
RELI,2019-10-24 00:00:00+00:00,0.2434,0.2434,0.235672,0.235672,19380,312.92721,312.92721,302.9917068,302.9917068,15,0.0,1.0
RELI,2019-10-25 00:00:00+00:00,0.24029,0.2494,0.2203,0.23735,146105,308.9288385,320.64111,283.228695,305.1490275,113,0.0,1.0
RELI,2019-10-28 00:00:00+00:00,0.2474,0.2494,0.2474,0.2494,6376,318.06981,320.64111,318.06981,320.64111,4,0.0,1.0
RELI,2019-10-29 00:00:00+00:00,0.255,0.26,0.24,0.24,134489,327.84075,334.269,308.556,308.556,104,0.0,1.0
RELI,2019-10-30 00:00:00+00:00,0.2974,0.3244,0.25,0.25,570391,382.35231,417.06486,321.4125,321.4125,443,0.0,1.0
RELI,2019-10-31 00:00:00+00:00,0.29,0.3374,0.265,0.3034,298349,372.8385,433.77831,340.69725,390.06621,232,0.0,1.0
RELI,2019-11-01 00:00:00+00:00,0.2999,0.3244,0.27,0.3,466118,385.566435,417.06486,347.1255,385.695,362,0.0,1.0
RELI,2019-11-04 00:00:00+00:00,0.294,0.35,0.29,0.3275,389928,377.9811,449.9775,372.8385,421.050375,303,0.0,1.0
RELI,2019-11-05 00:00:00+00:00,0.279208,0.3299,0.279208,0.3295,148472,358.9637652,424.135935,358.9637652,423.621675,115,0.0,1.0
RELI,2019-11-06 00:00:00+00:00,0.31,0.3247,0.2851,0.29,132939,398.5515,417.450555,366.538815,372.8385,103,0.0,1.0
RELI,2019-11-07 00:00:00+00:00,0.314,0.345,0.3,0.325,33412,403.6941,443.54925,385.695,417.83625,25,0.0,1.0
RELI,2019-11-08 00:00:00+00:00,0.3398,0.34,0.315,0.3192,114732,436.86387,437.121,404.97975,410.37948,89,0.0,1.0
RELI,2019-11-11 00:00:00+00:00,0.36,0.38,0.335,0.35,195529,462.834,488.547,430.69275,449.9775,152,0.0,1.0
RELI,2019-11-12 00:00:00+00:00,0.3303,0.38,0.3303,0.36,237318,424.650195,488.547,424.650195,462.834,184,0.0,1.0
RELI,2019-11-13 00:00:00+00:00,0.3674,0.37,0.345,0.37,51400,472.34781,475.6905,443.54925,475.6905,39,0.0,1.0
RELI,2019-11-14 00:00:00+00:00,0.351,0.4,0.34,0.38,132440,451.26315,514.26,437.121,488.547,103,0.0,1.0
RELI,2019-11-15 00:00:00+00:00,0.333008,0.38,0.315,0.351,61947,428.1317352,488.547,404.97975,451.26315,48,0.0,1.0
RELI,2019-11-18 00:00:00+00:00,0.298464,0.349,0.295,0.32,113093,383.7202416,448.69185,379.26675,411.408,87,0.0,1.0
RELI,2019-11-19 00:00:00+00:00,0.25,0.3399,0.243,0.3399,146222,321.4125,436.992435,312.41295,436.992435,113,0.0,1.0
RELI,2019-11-20 00:00:00+00:00,0.245,0.2799,0.23,0.235,272921,314.98425,359.853435,295.6995,302.12775,212,0.0,1.0
RELI,2019-11-21 00:00:00+00:00,0.265,0.2688,0.2452,0.2624,133876,340.69725,345.58272,315.24138,337.35456,104,0.0,1.0
RELI,2019-11-22 00:00:00+00:00,0.2659,0.27,0.25,0.269,243916,341.854335,347.1255,321.4125,345.83985,189,0.0,1.0
RELI,2019-11-25 00:00:00+00:00,0.25,0.2658,0.25,0.2658,34990,321.4125,341.72577,321.4125,341.72577,27,0.0,1.0
RELI,2019-11-26 00:00:00+00:00,0.2898,0.3,0.26,0.2648,133016,372.58137,385.695,334.269,340.44012,103,0.0,1.0
RELI,2019-11-27 00:00:00+00:00,0.275,0.2885,0.255,0.2805,36510,353.55375,370.910025,327.84075,360.624825,28,0.0,1.0
RELI,2019-11-29 00:00:00+00:00,0.291656,0.291656,0.288,0.288,1210,374.9675364,374.9675364,370.2672,370.2672,0,0.0,1.0
RELI,2019-12-02 00:00:00+00:00,0.28,0.2912,0.271,0.2912,5612,359.982,374.38128,348.41115,374.38128,4,0.0,1.0
RELI,2019-12-03 00:00:00+00:00,0.25,0.27069,0.25,0.27,65478,321.4125,348.0125985,321.4125,347.1255,50,0.0,1.0
RELI,2019-12-04 00:00:00+00:00,0.2798,0.3148,0.25,0.2767,160899,359.72487,404.72262,321.4125,355.739355,125,0.0,1.0
RELI,2019-12-05 00:00:00+00:00,0.297248,0.34315,0.26535,0.34315,65131,382.1568912,441.1707975,341.1472275,441.1707975,50,0.0,1.0
RELI,2019-12-06 00:00:00+00:00,0.2985,0.3,0.262,0.3,162075,383.766525,385.695,336.8403,385.695,126,0.0,1.0
RELI,2019-12-09 00:00:00+00:00,0.272375,0.28148,0.2501,0.28148,117387,350.17891875,361.884762,321.541065,361.884762,91,0.0,1.0
RELI,2019-12-10 00:00:00+00:00,0.26,0.3,0.26,0.2795,201180,334.269,385.695,334.269,359.339175,156,0.0,1.0
RELI,2019-12-11 00:00:00+00:00,0.283,0.3025,0.27,0.2913,48436,363.83895,388.909125,347.1255,374.509845,37,0.0,1.0
RELI,2019-12-12 00:00:00+00:00,0.305,0.305,0.27735,0.27735,28037,392.12325,392.12325,356.5750275,356.5750275,21,0.0,1.0
RELI,2019-12-13 00:00:00+00:00,0.292964,0.3,0.27,0.27,66153,376.6491666,385.695,347.1255,347.1255,51,0.0,1.0
RELI,2019-12-16 00:00:00+00:00,0.2825,0.3002,0.2708,0.3001,52065,363.196125,385.95213,348.15402,385.823565,40,0.0,1.0
RELI,2019-12-17 00:00:00+00:00,0.2869,0.3003,0.2265,0.2265,26358,368.852985,386.080695,291.199725,291.199725,20,0.0,1.0
RELI,2019-12-18 00:00:00+00:00,0.295025,0.3,0.278,0.28564,53350,379.29889125,385.695,357.4107,367.233066,41,0.0,1.0
RELI,2019-12-19 00:00:00+00:00,0.315,0.33,0.296792,0.29875,79320,404.97975,424.2645,381.5706348,384.0879375,61,0.0,1.0
RELI,2019-12-20 00:00:00+00:00,0.301,0.325,0.29755,0.315,12521,386.98065,417.83625,382.5451575,404.97975,9,0.0,1.0
RELI,2019-12-23 00:00:00+00:00,0.305,0.31,0.2751,0.29,47100,392.12325,398.5515,353.682315,372.8385,36,0.0,1.0
RELI,2019-12-24 00:00:00+00:00,0.3099,0.3099,0.27,0.3015,18370,398.422935,398.422935,347.1255,387.623475,14,0.0,1.0
RELI,2019-12-26 00:00:00+00:00,0.2875,0.327,0.28,0.327,20679,369.624375,420.40755,359.982,420.40755,16,0.0,1.0
RELI,2019-12-27 00:00:00+00:00,0.3,0.3,0.285,0.29,25700,385.695,385.695,366.41025,372.8385,19,0.0,1.0
RELI,2019-12-30 00:00:00+00:00,0.305,0.315,0.281,0.3,47518,392.12325,404.97975,361.26765,385.695,36,0.0,1.0
RELI,2019-12-31 00:00:00+00:00,0.33,0.33,0.3,0.3075,21729,424.2645,424.2645,385.695,395.337375,16,0.0,1.0
RELI,2020-01-02 00:00:00+00:00,0.3384,0.3384,0.32,0.325,124585,435.06396,435.06396,411.408,417.83625,96,0.0,1.0
RELI,2020-01-03 00:00:00+00:00,0.368,0.382,0.27,0.3,192321,473.1192,491.1183,347.1255,385.695,149,0.0,1.0
RELI,2020-01-06 00:00:00+00:00,0.3998,0.4,0.36045,0.392525,113578,514.00287,514.26,463.4125425,504.64976625,88,0.0,1.0
RELI,2020-01-07 00:00:00+00:00,0.38,0.405,0.3799,0.381,316217,488.547,520.68825,488.418435,489.83265,245,0.0,1.0
RELI,2020-01-08 00:00:00+00:00,0.3998,0.404,0.37,0.38,38533,514.00287,519.4026,475.6905,488.547,29,0.0,1.0
RELI,2020-01-09 00:00:00+00:00,0.39025,0.425,0.3702,0.425,55096,501.7249125,546.40125,475.94763,546.40125,42,0.0,1.0
RELI,2020-01-10 00:00:00+00:00,0.385,0.39995,0.3683,0.3951,57713,494.97525,514.1957175,473.504895,507.960315,44,0.0,1.0
RELI,2020-01-13 00:00:00+00:00,0.3999,0.4,0.383,0.399,31590,514.131435,514.26,492.40395,512.97435,24,0.0,1.0
RELI,2020-01-14 00:00:00+00:00,0.4899,0.4899,0.3733,0.3733,198005,629.839935,629.839935,479.933145,479.933145,154,0.0,1.0
RELI,2020-01-15 00:00:00+00:00,0.52,0.5494,0.43505,0.5,138652,668.538,706.33611,559.3220325,642.825,107,0.0,1.0
RELI,2020-01-16 00:00:00+00:00,0.62,0.699,0.5,0.5,413238,797.103,898.66935,642.825,642.825,321,0.0,1.0
RELI,2020-01-17 00:00:00+00:00,0.715,0.74,0.639975,0.65,365588,919.23975,951.381,822.78385875,835.6725,284,0.0,1.0
RELI,2020-01-21 00:00:00+00:00,0.756,0.756,0.63,0.73,282653,971.9514,971.9514,809.9595,938.5245,219,0.0,1.0
RELI,2020-01-22 00:00:00+00:00,0.81,0.8849,0.765,0.7899,335372,1041.3765,1137.671685,983.52225,1015.534935,260,0.0,1.0
RELI,2020-01-23 00:00:00+00:00,0.87,0.87,0.75,0.83,215900,1118.5155,1118.5155,964.2375,1067.0895,167,0.0,1.0
RELI,2020-01-24 00:00:00+00:00,0.905,0.97,0.8,0.87,710482,1163.51325,1247.0805,1028.52,1118.5155,552,0.0,1.0
RELI,2020-01-27 00:00:00+00:00,0.88,0.93,0.88,0.92,149602,1131.372,1195.6545,1131.372,1182.798,116,0.0,1.0
RELI,2020-01-28 00:00:00+00:00,0.88,0.92,0.81,0.88,226109,1131.372,1182.798,1041.3765,1131.372,175,0.0,1.0
RELI,2020-01-29 00:00:00+00:00,0.79,0.89,0.74,0.89,387946,1015.6635,1144.2285,951.381,1144.2285,301,0.0,1.0
